id,url,title,comment_body,html_url,notes,build_fail_reason,number_of_failed_pipelines
289577741,https://api.github.com/repos/Alorel/generator-alo-ng/issues/11,An in-range update of snyk is breaking the build 🚨,After pinning to **1.68.1** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/Alorel/generator-alo-ng/issues/11,"Error unrelated to dependency. 1/4 pipelines failed

Headless chrome error",Browser testing error,1/4
419033195,https://api.github.com/repos/Kronos-Integration/test-interceptor/issues/319,An in-range update of esm is breaking the build 🚨,After pinning to **3.2.13** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/Kronos-Integration/test-interceptor/issues/319,Build not available,Build not available,
199459810,https://api.github.com/repos/ostera/projector/issues/36,An in-range update of node-sass is breaking the build 🚨,After pinning to **4.1.1** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/ostera/projector/issues/36,"Required module not found

This might be another issue with GK not properly cloning projects",Missing dependency,
449020141,https://api.github.com/repos/donejs/done-ssr/issues/675,An in-range update of can-route is breaking the build 🚨,After pinning to **4.4.7** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/donejs/done-ssr/issues/675,"Error unrelated to dependency

ReferenceError: define is not defined",Unrelated test failure,
430206981,https://api.github.com/repos/chrisguttandin/standardized-audio-context/issues/509,An in-range update of mocha is breaking the build 🚨,After pinning to **6.1.0** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/chrisguttandin/standardized-audio-context/issues/509,Build not available,Build not available,
394577309,https://api.github.com/repos/dashed/react-offline/issues/13,An in-range update of eslint-plugin-react is breaking the build 🚨,After pinning to **7.11.1** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/dashed/react-offline/issues/13,"Project has 7 pipelines (node 4-8, lts, and node), and pipelines 4 and 5 failed because 
error punycode@2.1.1: The engine ""node"" is incompatible with this module. Expected version "">=6"".",Incompatible Node error,2/7
480428295,https://api.github.com/repos/inrupt/wac-ldp/issues/147,An in-range update of rimraf is breaking the build 🚨,After pinning to **2.6.3** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/inrupt/wac-ldp/issues/147,"Coveralls failure

405 not allowed response",Network error,
267966125,https://api.github.com/repos/telemark-arkiv/micro-sms-hook/issues/9,An in-range update of query-string is breaking the build 🚨,After pinning to **5.0.0** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/telemark-arkiv/micro-sms-hook/issues/9,Build not available,Build not available,
378876189,https://api.github.com/repos/w3c/respec/issues/1877,An in-range update of snyk is breaking the build 🚨,After pinning to **1.108.0** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/w3c/respec/issues/1877,Master branch was broken (user commented),Master branch was broken,
437812206,https://api.github.com/repos/DanielHabenicht/ngx-vcard/issues/60,An in-range update of tsickle is breaking the build 🚨,After pinning to **0.34.3** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/DanielHabenicht/ngx-vcard/issues/60,"Test failed for unrelated reasoins

ERROR in ./src/polyfills.ts
Module not found: Error: Can't resolve 'core-js/es6/array' in '/home/travis/build/DanielHabenicht/ngx-vcard/src'",Missing dependency,
413697260,https://api.github.com/repos/arlac77/node-symatem/issues/539,An in-range update of rollup-plugin-commonjs is breaking the build 🚨,After pinning to **9.2.0** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/arlac77/node-symatem/issues/539,Build not available,Build not available,
413696365,https://api.github.com/repos/sastan/react-render-callback/issues/16,An in-range update of rollup-plugin-commonjs is breaking the build 🚨,After pinning to **9.2.0** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/sastan/react-render-callback/issues/16,"Test failed for unrelated reasons

146:26  error  Component definition is missing display name  react/display-name",Linter error,
301180995,https://api.github.com/repos/McInkay/completionist-toolbox/issues/22,An in-range update of gatsby-transformer-hjson is breaking the build 🚨,After pinning to **1.0.3** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/McInkay/completionist-toolbox/issues/22,Build not available,Build not available,
360750549,https://api.github.com/repos/coderplanets/coderplanets_web/issues/216,An in-range update of pubsub-js is breaking the build 🚨,After pinning to **1.6.1** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/coderplanets/coderplanets_web/issues/216,Build not available,Build not available,
521769837,https://api.github.com/repos/lumigo/SAR-Lambda-Janitor/issues/16,An in-range update of aws-sdk is breaking the build 🚨,After pinning to **2.569.0** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/lumigo-io/SAR-Lambda-Janitor/issues/16,Invalid: lock file's aws-sdk@2.533.0 does not satisfy aws-sdk@^2.570.0,Lockfile error,
355275944,https://api.github.com/repos/nashdev/jobs/issues/124,An in-range update of nodemon is breaking the build 🚨,After pinning to **1.18.3** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/nashdev/jobs/issues/124,Build not available,Build not available,
538723928,https://api.github.com/repos/webtorrent/webtorrent/issues/1793,An in-range update of tape is breaking the build 🚨,After pinning to **4.11.0** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/webtorrent/webtorrent/issues/1793,"Error unrelated to dependency

not ok 73 Error: premature close
  ---
    operator: fail
    at: WebTorrent.<anonymous> (/home/travis/build/[secure]/[secure]/test/client-seed.js:12:41)
    stack: |-
      Error: Error: premature close",Unrelated CI failure,
408567050,https://api.github.com/repos/imolorhe/altair/issues/559,An in-range update of @beyerleinf/ngx-dnd is breaking the build 🚨,After pinning to **6.0.0-test.1** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/imolorhe/altair/issues/559,Build not available,Build not available,
291006560,https://api.github.com/repos/arlac77/loglevel-mixin/issues/254,An in-range update of travis-deploy-once is breaking the build 🚨,After pinning to **4.3.2** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/arlac77/loglevel-mixin/issues/254,Bithound failure? Idk but it doesn't seem like a legit pipeline that would cause a real failure,,
417394596,https://api.github.com/repos/Kronos-Integration/kronos-service-registry/issues/415,An in-range update of ava is breaking the build 🚨,After pinning to **1.2.1** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/Kronos-Integration/kronos-service-registry/issues/415,"Error unrelated to dependency

  Error [ERR_REQUIRE_ESM]: Must use import to load module: file:///home/travis/build/Kronos-Integration/kronos-service-registry/node_modules/loglevel-mixin/src/loglevel-mixin.mjs",,
542197909,https://api.github.com/repos/gr2m/initials/issues/69,An in-range update of tape is breaking the build 🚨,After pinning to **4.12.0** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/gr2m/initials/issues/69,"Error unrealted to dependency

operator: deepEqual
    expected: [ 'MoM', 'MMi' ]
    actual:   [ 'MMi', 'MoM' ]",Unrelated test failure,
524038542,https://api.github.com/repos/Kronos-Integration/interceptor-decode-json/issues/630,An in-range update of @kronos-integration/interceptor is breaking the build 🚨,After pinning to **4.0.0** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/Kronos-Integration/interceptor-decode-json/issues/630,Build not available,Build not available,
456979817,https://api.github.com/repos/vickvu/node-aws-es-utils/issues/32,An in-range update of babel-eslint is breaking the build 🚨,After pinning to **10.0.1** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/vickvu/node-aws-es-utils/issues/32,"Tests failing only on nodev6 pipeline

You gave us a visitor for the node type ""ClassPrivateProperty"" but it's not a valid type",Linter error,
326897685,https://api.github.com/repos/Kronos-Integration/kronos-step-system/issues/385,An in-range update of rollup is breaking the build 🚨,After pinning to **0.59.3** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/Kronos-Integration/kronos-step-system/issues/385,Build not available,Build not available,
256497751,https://api.github.com/repos/HQarroum/Gravatar/issues/6,An in-range update of mocha is breaking the build 🚨,After pinning to **3.5.0** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/HQarroum/Gravatar/issues/6,Pipeline failed because codecov dropped - actual build pipelines passed,Test coverage error,
389517278,https://api.github.com/repos/maxbogus/portfolio_project/issues/15,An in-range update of npm is breaking the build 🚨,After pinning to **6.4.1** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/maxbogus/portfolio_project/issues/15,"Project not cloned properly

npm ERR! Cannot find module '../pack.js'",Clone error / Missing file,
471607881,https://api.github.com/repos/autonomoussoftware/metronome-contracts-js/issues/42,An in-range update of web3 is breaking the build 🚨,After pinning to **1.0.0-beta2** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/autonomoussoftware/metronome-contracts-js/issues/42,"Testing failed only on nodev6 pipeline

npm ERR! notarget No compatible version found: web3-core-requestmanager@1.2.0",Incompatible dependency error,
272523012,https://api.github.com/repos/mykter/TagTime-desktop/issues/107,An in-range update of @types/react-dom is breaking the build 🚨,After pinning to **16.0.2** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/mykter/TagTime-desktop/issues/107,"Error cloning project

ruby: No such file or directory -- /Users/travis/filter.rb (LoadError)",Clone error / Missing file,
467122713,https://api.github.com/repos/feross/spoof/issues/30,An in-range update of standard is breaking the build 🚨,After pinning to **13.0.0** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/feross/spoof/issues/30,Linter errors,Linter error,
449255384,https://api.github.com/repos/chrisguttandin/standardized-audio-context/issues/553,An in-range update of eslint-config-holy-grail is breaking the build 🚨,After pinning to **36.0.2** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/chrisguttandin/standardized-audio-context/issues/553,Build not available,Build not available,
455452131,https://api.github.com/repos/randytarampi/ios-splash-generate/issues/8,An in-range update of semantic-release is breaking the build 🚨,After pinning to **15.13.15** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/randytarampi/ios-splash-generate/issues/8,"Unrelated build error - might be that project was not cloned properly.

3 other ci runs with different versions of node all passed",Clone error / Missing file,
332257681,https://api.github.com/repos/Kronos-Integration/interceptor-object-data-processor-chunk/issues/377,An in-range update of rollup is breaking the build 🚨,After pinning to **0.60.4** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/Kronos-Integration/interceptor-object-data-processor-chunk/issues/377,Build not available,Build not available,
275077251,https://api.github.com/repos/SassDoc/broccoli-sassdoc/issues/14,An in-range update of sassdoc is breaking the build 🚨,After pinning to **2.4.0** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/SassDoc/broccoli-sassdoc/issues/14,"ci pipeline giving errors because of node

WARNING: You are likely using a version of node-tar or npm that is incompatible with this version of Node.js.",Incompatible Node error,
351923746,https://api.github.com/repos/arlac77/npm-template-sync/issues/423,An in-range update of github-repository-provider is breaking the build 🚨,After pinning to **2.1.10** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/template-tools/template-sync/issues/423,Build not available,Build not available,
386678369,https://api.github.com/repos/Tutrox/PihkalaToday/issues/28,An in-range update of rollup is breaking the build 🚨,After pinning to **0.67.3** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/Tutrox/PihkalaToday/issues/28,"Lockfile problem

https://api.github.com/repos/adobe/aio-lib-template/issues/https://github.com/adobe/aio-lib-template/issues/14",Lockfile error,
550535419,https://api.github.com/repos/wintermuted/trimet-arrivals/issues/207,An in-range update of husky is breaking the build 🚨,After pinning to **4.0.9** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/Super-Cascadia/trimet-arrivals/issues/207,"Test failed unrelated to dependency

Looks like a frontend issue and dependency is husky",Unrelated test failure,
395363629,https://api.github.com/repos/openlattice/lattice-edm/issues/202,An in-range update of rimraf is breaking the build 🚨,After pinning to **2.6.2** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/openlattice/lattice-edm/issues/202,Build not available,Build not available,
406773476,https://api.github.com/repos/pvdlg/karma-rollup-preprocessor/issues/123,An in-range update of ava is breaking the build 🚨,After pinning to **1.2.0** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/pvdlg/karma-rollup-preprocessor/issues/123,Build not available,Build not available,
325953152,https://api.github.com/repos/mike-works/typescript-fundamentals/issues/45,An in-range update of react-test-renderer is breaking the build 🚨,After pinning to **16.3.2** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/mike-works/typescript-fundamentals/issues/45,Build not available,Build not available,
398678147,https://api.github.com/repos/urbica/react-map-gl/issues/130,An in-range update of eslint-config-prettier is breaking the build 🚨,After pinning to **3.3.0** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/urbica/react-map-gl/issues/130,"Build failed for other reason

flow check
Worker interrupted with signal: sigkill",Unrelated CI failure,
541376517,https://api.github.com/repos/arlac77/rtsp-archive/issues/680,An in-range update of @rollup/plugin-json is breaking the build 🚨,After pinning to **4.0.0** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/arlac77/rtsp-archive/issues/680,"Invalid dependency versions

[!] Error: acorn-private-class-elements requires acorn@^6.1.0, not 5.7.3
Error: acorn-private-class-elements requires acorn@^6.1.0, not 5.7.3",Incompatible dependency error,
315291217,https://api.github.com/repos/mike-north/ember-oembed/issues/93,An in-range update of ember-load-initializers is breaking the build 🚨,After pinning to **1.0.0** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/mike-north/ember-oembed/issues/93,Build not available,Build not available,
459446078,https://api.github.com/repos/arlac77/node-symatem/issues/695,An in-range update of rollup-plugin-node-resolve is breaking the build 🚨,After pinning to **5.0.3** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/arlac77/node-symatem/issues/695,Build not available,Build not available,
276805335,https://api.github.com/repos/janraasch/tab-ahead/issues/97,An in-range update of grunt-contrib-uglify is breaking the build 🚨,After pinning to **3.1.0** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/janraasch/tab-ahead/issues/97,"Testing browser errors

Aborted due to warnings.",Aborted due to warnings,
512900073,https://api.github.com/repos/Kronos-Integration/kronos-flow-control-step/issues/837,An in-range update of c8 is breaking the build 🚨,After pinning to **6.0.0** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/Kronos-Integration/kronos-flow-control-step/issues/837,Build not available,Build not available,
361914103,https://api.github.com/repos/diaspora-orm/diaspora/issues/35,An in-range update of ts-jest is breaking the build 🚨,After pinning to **23.1.4** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/diaspora-orm/diaspora/issues/35,Build not available,Build not available,
378027887,https://api.github.com/repos/JounQin/react-ssr/issues/49,An in-range update of babel-plugin-transform-react-remove-prop-types is breaking the build 🚨,After pinning to **0.4.19** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/JounQin/react-ssr/issues/49,"Node version

BrowserslistError: [BABEL] /home/travis/build/JounQin/react-ssr/build/react.server.babel.js: Unknown version 11 of Node.js (While processing: ""/home/travis/build/JounQin/react-ssr/node_modules/@babel/preset-env/lib/index.js"")",Incompatible Node error,
466015546,https://api.github.com/repos/thebespokepixel/palette2oco/issues/91,An in-range update of lodash is breaking the build 🚨,After pinning to **4.17.11** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/thebespokepixel/palette2oco/issues/91,Build not available,Build not available,
510814373,https://api.github.com/repos/nexdrew/next-build-id/issues/26,An in-range update of tap is breaking the build 🚨,After pinning to **14.8.1** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/nexdrew/next-build-id/issues/26,"Invalid version of node. 2 pipelines passed with node 8 and 7, but node (latest?) failed.

npm WARN npm npm does not support Node.js v13.0.0",Incompatible Node error,1/3
488182828,https://api.github.com/repos/ipfs/js-ipfs/issues/2414,An in-range update of sinon is breaking the build 🚨,After pinning to **7.4.1** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/ipfs/js-ipfs/issues/2414,"Test failed for other reason. Also, coverage decreased which says failed.

add --only-hash outputs correct hash:",Test coverage error,
250812143,https://api.github.com/repos/ostera/zazen/issues/64,An in-range update of babel-polyfill is breaking the build 🚨,After pinning to **6.23.0** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/ostera/zazen/issues/64,"Pipeline seems broken

UNCAUGHT ERROR: Error: npm/react-typekit_v1.x.x/flow_v0.30.x: Malformed flow-version directory name! Expected the name to be formatted as 'flow_all' or 'flow_-?v<VERSION>' or 'flow_v<VERSION>-?' or 'flow_v<VERSION>-v<VERSION>' (for a range).",Unrelated CI failure,
519292014,https://api.github.com/repos/meboHQ/mebo/issues/132,An in-range update of madge is breaking the build 🚨,After pinning to **3.5.0** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/meboHQ/mebo/issues/132,"Looks like node versions. Pipelines for versions 10, 9, 8 passed, but versions 11 and 12 failed",Incompatible Node error,
410946116,https://api.github.com/repos/dwmkerr/gameboard/issues/122,An in-range update of eslint is breaking the build 🚨,After pinning to **5.13.0** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/dwmkerr/gameboard/issues/122,"Tests failed for unrelated reason

Invalid username and password combination. Used 'dwmkerr@gmail.com' as the username.",Unrelated test failure,
302612310,https://api.github.com/repos/kellyselden/ember-datetimepicker/issues/175,An in-range update of ember-cli-moment-shim is breaking the build 🚨,After pinning to **3.5.0** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/kellyselden/ember-datetimepicker/issues/175,Build not available,Build not available,
516935359,https://api.github.com/repos/Kronos-Integration/service-consul/issues/842,An in-range update of @kronos-integration/service is breaking the build 🚨,After pinning to **5.3.1** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/Kronos-Integration/service-consul/issues/842,Build not available,Build not available,
396436091,https://api.github.com/repos/static-dev/spike-contentful/issues/107,An in-range update of contentful is breaking the build 🚨,After pinning to **7.0.5** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/static-dev/spike-contentful/issues/107,Tests failed for unrealted reasons,Unrelated test failure,
345044329,https://api.github.com/repos/mike-north/ember-lodash/issues/144,An in-range update of ember-cli-htmlbars is breaking the build 🚨,After pinning to **2.0.3** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/mike-north/ember-lodash/issues/144,Build not available,Build not available,
407977999,https://api.github.com/repos/ever-co/ever/issues/223,An in-range update of lerna is breaking the build 🚨,After pinning to **3.10.8** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/ever-co/ever-demand/issues/223,Build not available - but 6/8 pipelines passed,Build not available,
281222186,https://api.github.com/repos/Nolanus/signato-app/issues/34,An in-range update of @types/request is breaking the build 🚨,After pinning to **2.0.8** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/Nolanus/signato-app/issues/34,Build not available,Build not available,
445978202,https://api.github.com/repos/arlac77/svn-repository-provider/issues/286,An in-range update of repository-provider is breaking the build 🚨,After pinning to **13.0.1** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/arlac77/svn-repository-provider/issues/286,Build not available,Build not available,
453167446,https://api.github.com/repos/html-next/flexi-layouts/issues/79,An in-range update of rsvp is breaking the build 🚨,After pinning to **4.8.4** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/html-next/flexi-layouts/issues/79,"6 pipelines - all with different versions of ember - only 1 version failed, so I assume the problem is with ember, not the dependency",Incompatible dependency error,
198408217,https://api.github.com/repos/axe312ger/metalsmith-sharp/issues/20,An in-range update of cross-env is breaking the build 🚨,After pinning to **3.1.3** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/axe312ger/metalsmith-sharp/issues/20,BitHound failure? Idk but it doesn't seem like a legit pipeline that would cause a real failure. The actual CI tests passed,,
536966781,https://api.github.com/repos/3box/3box-dapp/issues/562,An in-range update of terser-webpack-plugin is breaking the build 🚨,After pinning to **2.2.3** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/3box/3box-dapp/issues/562,"Deployment to S3 script failed. All other install dependencies and tests passed.

The build failed because the process exited too early. This probably means the system ran out of memory or someone called `kill -9` on the process.",Unrelated CI failure,
256492665,https://api.github.com/repos/markis/watchman-processor/issues/91,An in-range update of mocha is breaking the build 🚨,After pinning to **3.5.0** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/markis/watchman-processor/issues/91,Build not available,Build not available,
465432317,https://api.github.com/repos/ChocPanda/mambda/issues/30,An in-range update of ava is breaking the build 🚨,After pinning to **2.1.0** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/ChocPanda/mambda/issues/30,"Lockfile issues

error Your lockfile needs to be updated, but yarn was run with `--frozen-lockfile`.",Lockfile error,
477332654,https://api.github.com/repos/GetRayo/rayo.js/issues/149,An in-range update of sinon is breaking the build 🚨,After pinning to **7.3.2** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/GetRayo/rayo.js/issues/149,Build not available,Build not available,
277157394,https://api.github.com/repos/SenseNet/sn-angular2-redux-todo-app/issues/20,An in-range update of typescript is breaking the build 🚨,After pinning to **2.6.1** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/SenseNet/sn-angular2-redux-todo-app/issues/20,"Pipeline failed for some other reason

ERROR in node_modules/@angular/material/core/a11y/live-announcer.d.ts(1,10): error TS2305: Module '""/home/travis/build/SenseNet/sn-angular2-redux-todo-app/node_modules/@angular/core/core""' has no exported member 'OpaqueToken'.",Clone error / Missing file,
278382761,https://api.github.com/repos/hypery2k/angular-pouch/issues/2,An in-range update of karma-jasmine is breaking the build 🚨,After pinning to **1.1.0** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/hypery2k/angular-pouch/issues/2,"Linter? But issue was from a dependency package (not the one being updated)

const Hoek = require('hoek');
^^^^^
SyntaxError: Use of const in strict mode.",Linter error,
478289243,https://api.github.com/repos/automutate/automutate-tests/issues/9,An in-range update of @types/node is breaking the build 🚨,After pinning to **12.7.0** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/automutate/automutate-tests/issues/9,Timeout waiting for network availability.,Network error,
391504262,https://api.github.com/repos/bootstrap-styled/v4/issues/27,An in-range update of @bootstrap-styled/utils is breaking the build 🚨,After pinning to **1.7.0** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/bootstrap-styled/v4/issues/27,Build not available,Build not available,
511757481,https://api.github.com/repos/thorgate/tg-modal/issues/81,An in-range update of node-sass is breaking the build 🚨,After pinning to **4.12.0** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/thorgate/tg-modal/issues/81,"Node version. Only the pipeline with the latest node version failed

AssertionError [ERR_ASSERTION]: Current node version is not supported for development, expected ""13.0.1"" to satisfy ""6.x || 7.x || 8.x || 10.x || 11.x || 12.x"".",Incompatible Node error,
407539600,https://api.github.com/repos/arlac77/url-cmd/issues/427,An in-range update of esm is breaking the build 🚨,After pinning to **3.2.1** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/arlac77/url-cmd/issues/427,Build not available,Build not available,
559227343,https://api.github.com/repos/ericblade/mws-advanced/issues/156,An in-range update of @semantic-release/github is breaking the build 🚨,After pinning to **7.0.1** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/ericblade/mws-advanced/issues/156,"Timeout failure on test. 1/3 pipelines failed

     Error: Timeout of 10000ms exceeded. For async tests and hooks, ensure ""done()"" is called; if returning a Promise, ensure it resolves. (/home/travis/build/ericblade/mws-advanced/test/test-api.js)",Test timeout,
361926205,https://api.github.com/repos/rohmanhm/create-script/issues/12,An in-range update of ts-jest is breaking the build 🚨,After pinning to **23.1.4** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/rohmanhm/create-script/issues/12,"Tests failed for unrelated reasons

SecurityError: localStorage is not available for opaque origins",Unrelated test failure,
290350775,https://api.github.com/repos/Kronos-Integration/kronos-flow-control-step/issues/313,An in-range update of semantic-release is breaking the build 🚨,After pinning to **12.2.3** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/Kronos-Integration/kronos-flow-control-step/issues/313,Build not available,Build not available,
272638068,https://api.github.com/repos/nteract/hydrogen/issues/1090,An in-range update of react-test-renderer is breaking the build 🚨,After pinning to **16.0.0** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/nteract/hydrogen/issues/1090,Build not available,Build not available,
421185823,https://api.github.com/repos/r3nya/r3nya.github.io/issues/41,An in-range update of autoprefixer is breaking the build 🚨,After pinning to **9.4.10** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/r3nya/r3nya.github.io/issues/41,"Build failed because of npm audit - security report

found 1 high severity vulnerability in 12912 scanned packages
  run `npm audit fix` to fix 1 of them.
The command ""npm audit"" failed and exited with 1 during .",Audit error,
296806149,https://api.github.com/repos/pvdlg/conventional-changelog-metahub/issues/29,An in-range update of conventional-changelog-angular is breaking the build 🚨,After pinning to **1.6.3** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/pvdlg/conventional-changelog-metahub/issues/29,"Very weird - Greenkeeper says the build failed, but when looking all of the pipelines passed on travis",,
290132552,https://api.github.com/repos/AutoScheduleJS/userstate-manager/issues/8,An in-range update of @types/lokijs is breaking the build 🚨,After pinning to **1.5.0** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/AutoScheduleJS/userstate-manager/issues/8,"Linter error

src/data-flows/main.flow.test.ts(8,10): error TS6133: 'ITransformSatisfaction' is declared but its value is never read.",Linter error,
